Course number,Course title,Units,Type,Section,Session,Time,Days,Seats,Registered,Instructor,Term,Department,Year,Semester,AY
RED-435,Analyzing Real Estate Markets,4.0,Lecture,51667R,1.0,6:00-9:20pm,Monday,30.0,29.0,Mary Lynne Boorn,20241,RED,2024,SP,AY24
RED-435,Analyzing Real Estate Markets,4.0,Lecture,51668R,1.0,12:00-1:50pm,"Tue, Thu",32.0,32.0,Mary Lynne Boorn,20241,RED,2024,SP,AY24
RED-437,Advanced Finance and Investment for Real Estate Development,4.0,Lecture,51669R,1.0,6:00-9:20pm,Tuesday,24.0,24.0,Nate Munson,20241,RED,2024,SP,AY24
RED-437,Advanced Finance and Investment for Real Estate Development,4.0,Lecture,51670R,1.0,8:00-9:50am,"Tue, Thu",23.0,16.0,Spencer Couts,20241,RED,2024,SP,AY24
RED-469,Mixed Use Development Process,4.0,Lecture,51689D,532.0,9:00-11:50am,Friday,18.0,18.0,Richard Green,20241,RED,2024,SP,AY24
RED-510,Real Estate Practice and Principles,4.0,Lecture,51600D,38.0,6:00-9:20pm,Monday,26.0,26.0,Joel Bryant,20241,RED,2024,SP,AY24
RED-510,Real Estate Practice and Principles,4.0,Lecture,51616R,38.0,6:00-9:20pm,Wednesday,24.0,15.0,Moussa Diop,20241,RED,2024,SP,AY24
RED-512,Real Estate Project Analysis,4.0,Lecture,51601D,38.0,6:00-9:30pm,Monday,27.0,25.0,Terri Dickerhoff,20241,RED,2024,SP,AY24
RED-545,Advanced Real Estate and Financial Modeling,2.0,Lecture,51602D,38.0,TBA,,20.0,12.0,Ehud Mouchly,20241,RED,2024,SP,AY24
RED-546,Applications of Real Estate Finance to Problems of Development,3.0,Lecture,51603D,38.0,2:00-4:50pm,Wednesday,22.0,22.0,Christian Redfearn,20241,RED,2024,SP,AY24
RED-546,Applications of Real Estate Finance to Problems of Development,3.0,Lecture,51604D,38.0,6:00-8:50pm,Tuesday,20.0,11.0,Christian Redfearn,20241,RED,2024,SP,AY24
RED-546,Applications of Real Estate Finance to Problems of Development,3.0,Lab,51605R,38.0,2:00-3:50pm,Tuesday,40.0,33.0,Iain Gulin,20241,RED,2024,SP,AY24
RED-562,Legal Issues in Real Estate Development,4.0,Lecture,51606D,38.0,6:00-9:20pm,Monday,15.0,12.0,Pablo Clarke Philip Feder,20241,RED,2024,SP,AY24
RED-575L,Community Design and Site Planning,"2.0-4.0 units, max 8",Lecture,51607D,38.0,2:00-5:20pm,Monday,20.0,20.0,Daniel Gehman Steven Kellenberg Carl Meyer,20241,RED,2024,SP,AY24
RED-575L,Community Design and Site Planning,"2.0-4.0 units, max 8",Lecture,51608D,38.0,6:00-9:20pm,Monday,20.0,13.0,Daniel Gehman Steven Kellenberg Carl Meyer,20241,RED,2024,SP,AY24
RED-575L,Community Design and Site Planning,"2.0-4.0 units, max 8",Lab,51610R,38.0,TBA,,50.0,33.0,Daniel Gehman Steven Kellenberg,20241,RED,2024,SP,AY24
RED-585,Comparative International Development Workshop,2.0-4.0 units,Lecture,51649D,548.0,TBA,,20.0,19.0,Richard Green,20241,RED,2024,SP,AY24
RED-590,Directed Research,1.0-12.0 units,Lecture,51630D,38.0,TBA,,10.0,2.0,Samantha Malisos,20241,RED,2024,SP,AY24
RED-598,Real Estate Product Development,"2.0-4.0 units, max 12",,,,,,,,,20241,RED,2024,SP,AY24
RED-598,Urban Infill,2.0,Lecture,51611D,38.0,12:00-1:50pm,Thursday,26.0,23.0,Mott Smith,20241,RED,2024,SP,AY24
RED-598,Affordable Housing,2.0,Lecture,51613D,38.0,6:00-7:50pm,Tuesday,20.0,15.0,Van Scott,20241,RED,2024,SP,AY24
RED-598,Hotel/Resort Development,2.0,Lecture,51614D,38.0,4:00-5:50pm,Thursday,20.0,16.0,Steve Shpilsky Molly Caccamo,20241,RED,2024,SP,AY24
RED-598,Multi-Family Development,2.0,Lecture,51615D,38.0,6:00-7:50pm,Wednesday,28.0,27.0,Christopher Payne,20241,RED,2024,SP,AY24
RED-598,Retail Development,2.0,Lecture,51617D,38.0,6:00-7:50pm,Thursday,25.0,25.0,Jeffrey Kreshek,20241,RED,2024,SP,AY24
HMGT-520,Leading People and Health Care Organizations,4.0,Lecture,51710D,820.0,TBA,,22.0,10.0,Patrick Gless,20241,HMGT,2024,SP,AY24
HMGT-540,"Health Economics, Financing and Reimbursement",4.0,Lecture,51711D,820.0,TBA,,17.0,14.0,Paul Ginsburg,20241,HMGT,2024,SP,AY24
HMGT-565,Managing the Organization's Financial Health,4.0,Lecture,51712D,820.0,TBA,,15.0,8.0,Lisa Ozaeta,20241,HMGT,2024,SP,AY24
HMGT-565,Managing the Organization's Financial Health,4.0,Lecture,51713D,820.0,TBA,,15.0,12.0,Lisa Ozaeta,20241,HMGT,2024,SP,AY24
HMGT-570,Strategic Management,4.0,Lecture,51720D,820.0,TBA,,15.0,13.0,Gary Blackard,20241,HMGT,2024,SP,AY24
HMGT-575,Managing and Improving Health,4.0,Lecture,51714D,820.0,TBA,,25.0,23.0,Michael Harris,20241,HMGT,2024,SP,AY24
HMGT-600,Managing Risk,2.0,Lecture,51715D,820.0,TBA,,15.0,9.0,Michael Harris,20241,HMGT,2024,SP,AY24
HMGT-600,Managing Risk,2.0,Lecture,51719D,820.0,TBA,,15.0,6.0,Michael Harris,20241,HMGT,2024,SP,AY24
HMGT-602,Operational Efficiency Processes in Health Care Organizations,2.0,Lecture,51716D,820.0,TBA,,18.0,15.0,Joseph Sierra,20241,HMGT,2024,SP,AY24
HMGT-603,Developing &amp; Monitoring of Quality &amp; Patient Safety Outcomes,2.0,Lecture,51718D,820.0,TBA,,15.0,9.0,Stanley Augustine,20241,HMGT,2024,SP,AY24
HMGT-603,Developing &amp; Monitoring of Quality &amp; Patient Safety Outcomes,2.0,Lecture,51721D,820.0,TBA,,17.0,15.0,Stanley Augustine,20241,HMGT,2024,SP,AY24
PPD-203,Economic Analysis for Public Policy,4.0,Lecture,51112R,1.0,10:00-11:50am,"Tue, Thu",32.0,27.0,Mark Phillips,20233,PPD,2023,F,AY24
PPD-225,Solving Public Problems,4.0,Lecture,51101R,1.0,12:00-1:50pm,"Tue, Thu",55.0,50.0,Michael Feuer,20233,PPD,2023,F,AY24
PPD-227,Urban Planning and Development,4.0,Lecture,51100R,1.0,6:00-9:20pm,Thursday,33.0,29.0,Ken Bernstein,20233,PPD,2023,F,AY24
PPD-240g,Citizenship and Public Ethics,4.0,Lecture,51140D,1.0,10:00-11:50am,"Mon, Wed",42.0,40.0,Grace Bahng,20233,PPD,2023,F,AY24
PPD-245g,The Urban Context,4.0,Lecture,51105D,1.0,2:00-3:50pm,"Mon, Wed",63.0,63.0,Marlon Boarnet,20233,PPD,2023,F,AY24
PPD-245g,The Urban Context,4.0,Lecture,51127D,1.0,10:00-11:50am,"Tue, Thu",63.0,59.0,Todd Gish,20233,PPD,2023,F,AY24
PPD-300,Social Justice Issues in Public Policy and Urban Planning,4.0,Lecture,51119R,1.0,12:00-1:50pm,"Tue, Thu",32.0,32.0,Lavonna Lewis,20233,PPD,2023,F,AY24
PPD-300,Social Justice Issues in Public Policy and Urban Planning,4.0,Lecture,51126R,1.0,10:00-11:50am,"Wed, Fri",32.0,10.0,Maria Romero-Morales,20233,PPD,2023,F,AY24
PPD-301,PPD Practices: Internship Seminar,2.0,Lecture,51129D,1.0,6:30-8:20pm,Wednesday,32.0,27.0,Lauren Opgenorth,20233,PPD,2023,F,AY24
PPD-303,"Statistics for Policy, Planning, and Development",4.0,Lecture,51102R,1.0,2:00-3:50pm,"Tue, Thu",36.0,36.0,Norris Gunby,20233,PPD,2023,F,AY24
PPD-303,"Statistics for Policy, Planning, and Development",4.0,Lecture,51104R,1.0,12:00-1:50pm,"Mon, Wed",32.0,31.0,John Romley,20233,PPD,2023,F,AY24
PPD-303,"Statistics for Policy, Planning, and Development",4.0,Lecture,51107R,1.0,8:00-9:50am,"Mon, Wed",35.0,27.0,Megan Besecker,20233,PPD,2023,F,AY24
PPD-313,Finance of the Public Sector,4.0,Lecture,51113R,1.0,12:00-1:50pm,"Tue, Thu",32.0,32.0,Mark Phillips,20233,PPD,2023,F,AY24
PPD-314,Public Policy and Law,4.0,Lecture,51115R,1.0,6:00-9:20pm,Wednesday,32.0,25.0,Frank Zerunyan,20233,PPD,2023,F,AY24
PPD-315,Analytic Foundations for Public Policy,4.0,Lecture,51106R,1.0,10:00-11:50am,"Tue, Thu",26.0,24.0,Pamela Mccann,20233,PPD,2023,F,AY24
PPD-325,Fundamentals of Health Policy and Management,4.0,Lecture,51108R,1.0,12:00-1:50pm,"Mon, Wed",32.0,21.0,Genevieve Kanter,20233,PPD,2023,F,AY24
PPD-342,Crime and Public Policy,4.0,Lecture,51118R,1.0,6:00-9:20pm,Tuesday,45.0,44.0,Candice Cobarrubias,20233,PPD,2023,F,AY24
PPD-353,Philanthropy and Social Change,4.0,Lecture,51152R,1.0,4:00-5:50pm,"Mon, Wed",32.0,17.0,Nicole Esparza,20233,PPD,2023,F,AY24
PPD-357,Government and Business,4.0,Lecture,51139R,1.0,10:00-11:50am,"Tue, Thu",32.0,32.0,Michael Thom,20233,PPD,2023,F,AY24
PPD-360,Urban Transportation Planning and Policy,4.0,Lecture,51116R,1.0,6:00-9:20pm,Tuesday,41.0,41.0,Selika Talbott,20233,PPD,2023,F,AY24
PPD-361,"Sustainable Communities, Policy and Planning",4.0,Lecture,51148R,1.0,12:00-1:50pm,"Mon, Wed",32.0,32.0,Antonio Bento,20233,PPD,2023,F,AY24
PPD-371,The Nonprofit Sector and the Public Interest,4.0,Lecture,51123R,1.0,12:00-1:50pm,"Mon, Wed",32.0,26.0,Alexandra Graddy-Reed,20233,PPD,2023,F,AY24
PPD-373,Public Policy and Planning Analysis,4.0,Lecture,51114R,1.0,8:00-9:50am,"Tue, Thu",32.0,24.0,Grace Bahng,20233,PPD,2023,F,AY24
PPD-400,Topics in Public Policy and Urban Studies,4.0,Lecture,51131R,1.0,6:00-9:20pm,Monday,24.0,14.0,Alison Linder,20233,PPD,2023,F,AY24
PPD-413,Management of Health Care Organizations,4.0,Lecture,51147R,1.0,10:00-11:50am,"Mon, Wed",32.0,15.0,Philip Dalton,20233,PPD,2023,F,AY24
PPD-430,Urban Informatics,4.0,Lecture,51133R,1.0,6:00-9:20pm,Tuesday,32.0,32.0,Geoff Boeing,20233,PPD,2023,F,AY24
PPD-431,"Undergraduate Policy, Planning, and Development Studio",4.0,Lecture,51120R,1.0,6:00-9:20pm,Wednesday,24.0,13.0,Clifford Graves,20233,PPD,2023,F,AY24
PPD-431,"Undergraduate Policy, Planning, and Development Studio",4.0,Lecture,51121R,1.0,12:00-1:50pm,"Tue, Thu",24.0,24.0,Lauren Quan-Madrid,20233,PPD,2023,F,AY24
PPD-431,"Undergraduate Policy, Planning, and Development Studio",4.0,Lecture,51128R,1.0,6:00-9:20pm,Tuesday,25.0,25.0,Rogelio Pardo,20233,PPD,2023,F,AY24
PPD-439,Housing and Community Development,4.0,Lecture,51132R,1.0,6:00-9:20pm,Wednesday,32.0,23.0,Jennifer Thomas,20233,PPD,2023,F,AY24
PPD-490x,Directed Research,"1.0-8.0 units, max 12",Lecture,51135D,1.0,TBA,,10.0,2.0,Samantha Malisos,20233,PPD,2023,F,AY24
PPD-497a,Senior Thesis,2.0,Lecture,51146D,1.0,TBA,,10.0,2.0,Samantha Malisos,20233,PPD,2023,F,AY24
PPD-503,Economics for Public Policy,4.0,Lecture,51216D,1.0,2:00-5:20pm,Wednesday,63.0,60.0,Antonio Bento,20233,PPD,2023,F,AY24
PPD-503,Economics for Public Policy,4.0,Lecture,51217D,1.0,6:00-9:20pm,Tuesday,37.0,28.0,Antonio Bento,20233,PPD,2023,F,AY24
PPD-503,Economics for Public Policy,4.0,Lecture,51405D,530.0,TBA,,28.0,8.0,Robert Ingenito,20233,PPD,2023,F,AY24
PPD-504,Essential Statistics for Public Management,2.0,Lecture,51288R,1.0,6:00-7:50pm,Monday,28.0,20.0,William Leach,20233,PPD,2023,F,AY24
PPD-506,Introduction to Microeconomics: Applications in Health,2.0,Lecture,51515D,1.0,12:00-1:50pm,Monday,28.0,27.0,Neeraj Sood,20233,PPD,2023,F,AY24
PPD-506,Introduction to Microeconomics: Applications in Health,2.0,Lecture,51516D,1.0,4:00-5:50pm,Monday,22.0,17.0,Neeraj Sood,20233,PPD,2023,F,AY24
PPD-508,Health Care Operations Improvement,4.0,Lecture,31508D,48.0,6:00-9:40pm,Wednesday,30.0,27.0,David Belson,20233,PPD,2023,F,AY24
PPD-508,Health Care Operations Improvement,4.0,Lecture,31708D,34.0,6:00-9:40pm,Wednesday,10.0,3.0,David Belson,20233,PPD,2023,F,AY24
PPD-509,Problems and Issues in the Health Field,4.0,Lecture,51206D,1.0,6:00-9:20pm,Wednesday,20.0,12.0,Howard Greenwald,20233,PPD,2023,F,AY24
PPD-509,Problems and Issues in the Health Field,4.0,Lecture,51275D,1.0,2:00-5:20pm,Tuesday,24.0,24.0,Philip Dalton,20233,PPD,2023,F,AY24
PPD-509,Problems and Issues in the Health Field,4.0,Lecture,51309D,791.0,TBA,,22.0,18.0,Lavonna Lewis,20233,PPD,2023,F,AY24
PPD-513,Legal Issues in Health Care Delivery,2.0,Lecture,51303D,791.0,TBA,,30.0,30.0,Ian Spatz,20233,PPD,2023,F,AY24
PPD-513,Legal Issues in Health Care Delivery,2.0,Lecture,51306D,791.0,TBA,,30.0,28.0,Anu Banerjee,20233,PPD,2023,F,AY24
PPD-516,Financial Accounting for Health Care Organizations,4.0,Lecture,51271D,1.0,6:00-9:20pm,Tuesday,18.0,17.0,Norris Gunby,20233,PPD,2023,F,AY24
PPD-516,Financial Accounting for Health Care Organizations,4.0,Lecture,51272D,1.0,6:00-9:20pm,Thursday,18.0,17.0,Norris Gunby,20233,PPD,2023,F,AY24
PPD-516,Financial Accounting for Health Care Organizations,4.0,Lecture,51278D,1.0,6:00-9:20pm,Thursday,18.0,14.0,Samuel King,20233,PPD,2023,F,AY24
PPD-518,Quality of Care Concepts,2.0,Lecture,51778D,820.0,TBA,,15.0,10.0,Gary Blackard,20233,PPD,2023,F,AY24
PPD-518,Quality of Care Concepts,2.0,Lecture,51779D,820.0,TBA,,24.0,16.0,Gary Blackard,20233,PPD,2023,F,AY24
PPD-522,Planning Theory and History for a Just Society,4.0,Lecture,51200R,1.0,2:00-5:20pm,Wednesday,90.0,42.0,David Sloane,20233,PPD,2023,F,AY24
PPD-531L,Planning Studio,"4.0-12.0 units, max 12",Lecture-Lab,51212D,1.0,8:30-11:50am,Thursday,26.0,22.0,Michael Woo,20233,PPD,2023,F,AY24
PPD-531L,Planning Studio,"4.0-12.0 units, max 12",Lecture-Lab,51213D,1.0,6:00-9:20pm,Tuesday,26.0,13.0,Eric Shen,20233,PPD,2023,F,AY24
PPD-531L,Planning Studio,"4.0-12.0 units, max 12",Lecture-Lab,51241D,1.0,6:00-9:20pm,Thursday,25.0,23.0,Peter Enzminger,20233,PPD,2023,F,AY24
PPD-534,"Data, Evidence, and Communication of the Public Good",4.0,Lecture,51509R,1.0,2:00-5:20pm,Tuesday,65.0,61.0,Geoff Boeing,20233,PPD,2023,F,AY24
PPD-540,Fundamentals of Public Administration,4.0,Lecture,51219R,1.0,6:00-9:20pm,Monday,25.0,20.0,Yan Tang,20233,PPD,2023,F,AY24
PPD-540,Fundamentals of Public Administration,4.0,Lecture,51245R,1.0,2:00-5:20pm,Tuesday,27.0,27.0,Danyao Li,20233,PPD,2023,F,AY24
PPD-540,Fundamentals of Public Administration,4.0,Lecture,51252R,1.0,6:00-9:20pm,Tuesday,25.0,24.0,Danyao Li,20233,PPD,2023,F,AY24
PPD-540,Fundamentals of Public Administration,4.0,Lecture,51400D,530.0,TBA,,28.0,6.0,William Resh,20233,PPD,2023,F,AY24
PPD-540,Fundamentals of Public Administration,4.0,Lecture,51460D,593.0,TBA,,25.0,20.0,Tara Blanc,20233,PPD,2023,F,AY24
PPD-541,Public Financial Management and Budgeting,4.0,Lecture,51401D,530.0,TBA,,28.0,21.0,Steve Shea,20233,PPD,2023,F,AY24
PPD-541,Public Financial Management and Budgeting,4.0,Lecture,51461D,593.0,TBA,,20.0,8.0,John Calanni,20233,PPD,2023,F,AY24
PPD-542,Policy and Program Evaluation,4.0,Lecture,51222R,1.0,6:00-9:20pm,Tuesday,19.0,11.0,Howard Greenwald,20233,PPD,2023,F,AY24
PPD-542,Policy and Program Evaluation,4.0,Lecture,51237R,1.0,6:00-9:20pm,Monday,19.0,19.0,Nicole Esparza,20233,PPD,2023,F,AY24
PPD-542,Policy and Program Evaluation,4.0,Lecture,51462D,593.0,TBA,,15.0,15.0,William Leach Tara Blanc,20233,PPD,2023,F,AY24
PPD-542,Policy and Program Evaluation,4.0,Lecture,51471D,593.0,TBA,,15.0,7.0,William Leach,20233,PPD,2023,F,AY24
PPD-543,Internship Seminar,1.0,Lecture,51220R,1.0,6:00-7:50pm,Wednesday,23.0,14.0,Thomas Eng,20233,PPD,2023,F,AY24
PPD-545,Public and Nonprofit Organizational Behavior,4.0,Lecture,51225R,1.0,6:00-9:20pm,Wednesday,24.0,22.0,Peter Robertson,20233,PPD,2023,F,AY24
PPD-545,Public and Nonprofit Organizational Behavior,4.0,Lecture,51226R,1.0,2:00-5:20pm,Wednesday,22.0,22.0,Deborah Natoli,20233,PPD,2023,F,AY24
PPD-545,Public and Nonprofit Organizational Behavior,4.0,Lecture,51249R,1.0,6:00-9:20pm,Tuesday,22.0,21.0,Deborah Natoli,20233,PPD,2023,F,AY24
PPD-545,Public and Nonprofit Organizational Behavior,4.0,Lecture,51267R,1.0,6:00-9:20pm,Monday,22.0,22.0,Peter Robertson,20233,PPD,2023,F,AY24
PPD-545,Public and Nonprofit Organizational Behavior,4.0,Lecture,51463D,593.0,TBA,,25.0,13.0,Kelly Rawlings,20233,PPD,2023,F,AY24
PPD-546,Capstone in Public Administration,4.0,Lecture,51464D,593.0,TBA,,30.0,9.0,Tara Blanc,20233,PPD,2023,F,AY24
PPD-554,Foundations of Policy Analysis,4.0,Lecture,51276D,1.0,2:00-5:20pm,Thursday,33.0,33.0,Pamela Mccann,20233,PPD,2023,F,AY24
PPD-554,Foundations of Policy Analysis,4.0,Lecture,51279D,1.0,6:00-9:20pm,Thursday,32.0,30.0,Lauren Brown,20233,PPD,2023,F,AY24
PPD-554,Foundations of Policy Analysis,4.0,Lecture,51465D,593.0,TBA,,20.0,11.0,Dora Kingsley Vertenten,20233,PPD,2023,F,AY24
PPD-554,Foundations of Policy Analysis,4.0,Lecture,51470D,593.0,TBA,,20.0,10.0,Dora Kingsley Vertenten,20233,PPD,2023,F,AY24
PPD-555,Public Policy Formulation and Implementation,4.0,Lecture,51403D,530.0,TBA,,28.0,6.0,Matthew Wheeler,20233,PPD,2023,F,AY24
PPD-557,Modeling and Operations Research,4.0,Lecture,51208R,1.0,6:00-9:20pm,Tuesday,32.0,23.0,Jeffrey Smith,20233,PPD,2023,F,AY24
PPD-558,Multivariate Statistical Analysis,4.0,Lecture,51221D,1.0,2:00-5:20pm,Monday,32.0,32.0,Bryan Tysinger,20233,PPD,2023,F,AY24
PPD-558,Multivariate Statistical Analysis,4.0,Lecture,51270D,1.0,6:00-9:20pm,Monday,32.0,30.0,Sean Angst,20233,PPD,2023,F,AY24
PPD-558,Multivariate Statistical Analysis,4.0,Lecture,51273D,1.0,10:00-11:50am,"Tue, Thu",32.0,26.0,Emma Aguila Vega,20233,PPD,2023,F,AY24
PPD-561a,Policy Analysis Practicum,1.0,Lecture,51268D,60.0,10:00-11:50am,Tuesday,43.0,43.0,Grace Bahng Alexandra Graddy-Reed,20233,PPD,2023,F,AY24
PPD-569,Applied International Policy Analysis and Management Project,4.0,Lecture,51351D,785.0,2:00-5:20pm,Tuesday,30.0,23.0,Jeffrey Wasserman,20233,PPD,2023,F,AY24
PPD-570,"Applied Statistics for Planning, Policy, and Management",4.0,Lecture,51352D,785.0,6:00-9:20pm,Monday,50.0,28.0,Cheng-Yi Lin,20233,PPD,2023,F,AY24
PPD-571,International Public Policy and Management Seminar,4.0,Lecture,51356D,785.0,8:30-11:50am,Wednesday,40.0,28.0,Rym Kaki,20233,PPD,2023,F,AY24
PPD-587,Risk Analysis,4.0,Lecture,51514R,1.0,6:00-9:20pm,Thursday,32.0,18.0,Ali Nowroozi,20233,PPD,2023,F,AY24
PPD-590,Directed Research,1.0-12.0 units,Lecture,51227D,1.0,TBA,,15.0,5.0,Samantha Malisos,20233,PPD,2023,F,AY24
PPD-596,Internship for Curricular Practical Training,"1.0-3.0 units, max 3",Lecture,51292D,1.0,TBA,,20.0,2.0,Valerie Savior,20233,PPD,2023,F,AY24
PPD-599,Special Topics,"2.0-8.0 units, max 8",,,,,,,,,20233,PPD,2023,F,AY24
PPD-599,Behavioral Insights for Health Policy,4.0,Lecture,51262D,791.0,TBA,,30.0,28.0,Jason Doctor,20233,PPD,2023,F,AY24
PPD-599,Behavioral Insights for Health Policy,4.0,Lecture,51263D,791.0,TBA,,30.0,29.0,Wandi Bruine de Bruin,20233,PPD,2023,F,AY24
PPD-599,Python for Public Policy and Management,4.0,Lecture,51264R,1.0,6:00-9:20pm,Thursday,32.0,22.0,Nicolas Duquette,20233,PPD,2023,F,AY24
PPD-599,Qualitative and Mixed Methods Research for Public Policy,4.0,Lecture,51266D,1.0,2:00-5:20pm,Wednesday,31.0,19.0,Michael Thom,20233,PPD,2023,F,AY24
PPD-601,Management of Long-Term Care Organizations,4.0,Lecture,51396R,597.0,TBA,,40.0,36.0,Kate Wilber,20233,PPD,2023,F,AY24
PPD-605,Frontline Issues in Health Services Administration and Policy,"2.0 units, max 6",Lecture,51308R,790.0,TBA,,30.0,16.0,Denny Hooten,20233,PPD,2023,F,AY24
PPD-616,Participatory Methods in Planning and Policy,4.0,Lecture,51296R,1.0,6:00-9:20pm,Tuesday,35.0,11.0,Katherine Perez,20233,PPD,2023,F,AY24
PPD-619,Smart Growth and Urban Sprawl: Policy Debates and Planning Solutions,4.0,Lecture,51244R,1.0,6:00-9:20pm,Wednesday,24.0,5.0,Woodie Tescher Melani Smith,20233,PPD,2023,F,AY24
PPD-621,Environmental Impacts,4.0,Lecture,51280R,1.0,2:00-5:20pm,Thursday,25.0,9.0,Geraldine Knatz,20233,PPD,2023,F,AY24
PPD-623,Community Development and Site Planning,4.0,Lecture,51512R,1.0,2:00-5:20pm,Wednesday,32.0,8.0,Elizabeth Falletta,20233,PPD,2023,F,AY24
PPD-624,Local Economic Development: Theory and Finance,4.0,Lecture,51235R,1.0,6:00-9:20pm,Thursday,32.0,9.0,Dion Jackson,20233,PPD,2023,F,AY24
PPD-628,Urban Planning and Social Policy,4.0,Lecture,51466D,593.0,TBA,,26.0,23.0,William Leach,20233,PPD,2023,F,AY24
PPD-631,"Geographic Information Systems for Policy, Planning, and Development",2.0,Lecture,51305R,790.0,TBA,,24.0,8.0,Barry Waite Bonnie Shrewsbury,20233,PPD,2023,F,AY24
PPD-634,Institutional and Policy Issues in Transportation,4.0,Lecture,51239R,1.0,2:00-5:20pm,Monday,32.0,16.0,Genevieve Giuliano,20233,PPD,2023,F,AY24
PPD-644,Shaping the Built Environment,4.0,Lecture,51253R,1.0,6:00-9:20pm,Tuesday,35.0,21.0,Meredith Drake Reitan,20233,PPD,2023,F,AY24
PPD-647,Finance of the Public Sector,4.0,Lecture,51287R,1.0,6:00-9:20pm,Wednesday,24.0,22.0,Michael Thom,20233,PPD,2023,F,AY24
PPD-672,Collaborative Governance,4.0,Lecture,51297R,1.0,6:00-9:20pm,Thursday,24.0,15.0,Frank Zerunyan,20233,PPD,2023,F,AY24
PPD-672,Collaborative Governance,4.0,Lecture,51467D,593.0,TBA,,20.0,19.0,William Leach,20233,PPD,2023,F,AY24
PPD-675,Nonprofit Management and Leadership,4.0,Lecture,51256R,1.0,2:00-5:20pm,Thursday,32.0,30.0,Nicolas Duquette,20233,PPD,2023,F,AY24
PPD-683,Homeland Security and Public Policy,4.0,Lecture,51289R,1.0,6:00-9:20pm,Wednesday,32.0,19.0,Kristine Beardsley,20233,PPD,2023,F,AY24
PPD-689,The Nonprofit Sector and Philanthropy,4.0,Lecture,51469D,593.0,TBA,,20.0,8.0,Kelly Rawlings,20233,PPD,2023,F,AY24
PPD-689,The Nonprofit Sector and Philanthropy,4.0,Lecture,51507R,1.0,2:00-5:20pm,Wednesday,26.0,17.0,Alexandra Graddy-Reed,20233,PPD,2023,F,AY24
PPD-693,Communicating Public Policy,4.0,Lecture,51511R,1.0,2:00-5:20pm,Monday,32.0,16.0,Lilian Coral,20233,PPD,2023,F,AY24
PPD-708,Qualitative Methods,4.0,Lecture,51285D,1.0,8:30-11:50am,Wednesday,15.0,9.0,Annette Kim,20233,PPD,2023,F,AY24
PPD-710a,Research Seminar,2.0,Lecture,51210D,1.0,6:30-8:20pm,Tuesday,8.0,5.0,Dowell Myers,20233,PPD,2023,F,AY24
PPD-711,Theoretical Foundation of Public Management,4.0,Lecture,51286D,1.0,9:00-12:20pm,Tuesday,10.0,7.0,William Resh,20233,PPD,2023,F,AY24
PPD-714,Advanced Urban Development,4.0,Lecture,51290D,1.0,9:00-12:20pm,Thursday,10.0,5.0,Elizabeth Currid-Halkett,20233,PPD,2023,F,AY24
PPD-716,"Econometrics for Policy, Planning and Management I",4.0,Lecture,51293D,1.0,2:00-5:20pm,Tuesday,15.0,4.0,Nicolas Duquette,20233,PPD,2023,F,AY24
PPD-790,Research,"1.0-12.0 units, max 18",Lecture,51203D,1.0,TBA,,25.0,12.0,Samantha Malisos,20233,PPD,2023,F,AY24
PPD-794a,Doctoral Dissertation,2.0,Lecture,51257D,1.0,TBA,,10.0,8.0,John Romley,20233,PPD,2023,F,AY24
PPD-794b,Doctoral Dissertation,2.0,Lecture,51258D,1.0,TBA,,10.0,2.0,John Romley,20233,PPD,2023,F,AY24
PPD-794c,Doctoral Dissertation,2.0,Lecture,51259D,1.0,TBA,,15.0,11.0,John Romley,20233,PPD,2023,F,AY24
PPD-794z,Doctoral Dissertation,0.0,Lecture,51261D,1.0,TBA,,20.0,18.0,John Romley,20233,PPD,2023,F,AY24
PPDE-505,Professional Workshop in Public Administration,2.0,Lecture,50909D,1.0,6:00-7:50pm,Thursday,24.0,24.0,Laura Wittcoff,20233,PPDE,2023,F,AY24
PPDE-506,Professional Residency in Public Administration,1.0,Lecture,51072D,596.0,-,,25.0,17.0,Dora Kingsley Vertenten,20233,PPDE,2023,F,AY24
PPDE-612,Consulting in Healthcare Organizations,2.0,Lecture,50902R,1.0,6:00-8:20pm,Wednesday,20.0,7.0,Philip Dalton,20233,PPDE,2023,F,AY24
PPDE-628,Introduction to Lean Health Care,2.0,Lecture,51054R,790.0,TBA,,30.0,8.0,Trent Lim,20233,PPDE,2023,F,AY24
PPDE-636,Urban Spatial Ethnography and Critical Cartography,4.0,Lecture,50907R,1.0,8:30-11:50am,Tuesday,20.0,15.0,Annette Kim,20233,PPDE,2023,F,AY24
PPDE-639,Housing Dynamics for Policy and Planning,4.0,Lecture,50917R,1.0,2:00-5:20pm,Monday,32.0,10.0,Dowell Myers,20233,PPDE,2023,F,AY24
PPDE-640,"Climate, Sustainability and Environmental Planning",4.0,Lecture,50923R,1.0,2:00-5:20pm,Monday,40.0,29.0,Santina Contreras,20233,PPDE,2023,F,AY24
PPDE-645,Financial Management of Nonprofit Organizations,4.0,Lecture,50908R,1.0,6:00-9:20pm,Wednesday,34.0,26.0,James Siegrist,20233,PPDE,2023,F,AY24
PPDE-660,Environmental Policy Design and Analysis,4.0,Lecture,50919R,1.0,12:00-1:50pm,"Tue, Thu",25.0,10.0,Adam Rose,20233,PPDE,2023,F,AY24
