name,title,authors,publication_info,citation,year,link,fields,type
Emma Aguila,Old-age income and health care utilization: A consumption puzzle in Mexico,"CJ RIUMALLO-HERL, E AGUILA",,1,2016,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:NMxIlDl6LWMC,"['Authors', 'Publication date', 'Description', 'Total citations', 'Scholar articles']",Other
Emma Aguila,"Consumption Smoothing, Frequency of Benefit Payments, and Effectiveness of Social Programs","E Aguila, A Kapteyn, F Perez-Arce","Mimeo, USC, 2016",2,2016,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:_Qo2XoVZTnwC,"['Authors', 'Publication date', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Book
Emma Aguila,Social Security Contributions and Return Migration among Older Male Mexican Immigrants,"E Aguila, A Vega","Michigan Retirement Research Center Research Paper, 2015",3,2015,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:RHpTSmoSYBkC,"['Authors', 'Publication date', 'Journal', 'Issue', 'Description', 'Total citations', 'Scholar articles']",Journal
Emma Aguila,Pobreza y vulnerabilidad en México: El caso de los jóvenes que no estudian ni trabajan,"E Aguila, N Mejía, F Pérez, A Rivera, E Ramírez","Estudios Económicos (México, DF) 30 (1), 3-49, 2015",60,2015,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:3fE2CSJIrl8C,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Emma Aguila,Alleviating Poverty for Older Adults: Findings from a Noncontributory Pension Program in,E Aguila,,,2015,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:e5wmG9Sq2KIC,"['Authors', 'Publication date', 'Description', 'Scholar articles']",Other
Emma Aguila,Retirement planning among middle-aged and older Hispanics,"LR Blanco, E Aguila, A Gongora, B Weidmer, K Duru","CESR-Schaeffer Working Paper, 2015",3,2015,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:-f6ydRqryjwC,"['Authors', 'Publication date', 'Journal', 'Issue', 'Description', 'Total citations', 'Scholar articles']",Journal
Emma Aguila,Developing and testing informed-consent methods in a study of the elderly in Mexico,"MD Cervera, H Martinez, E Aguila, BA Weidmer","RAND Corporation, 2015",10,2015,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:ZeXyd9-uunAC,"['Authors', 'Publication date', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Book
Emma Aguila,Effects of income supplementation on health of the poor elderly: The case of Mexico,"E Aguila, A Kapteyn, JP Smith","Proceedings of the National Academy of Sciences 112 (1), 70-75, 2015",83,2015,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:7PzlFSSx8tAC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Emma Aguila,"Self-employment, health insurance, and return migration of middle-aged and elderly Mexican males","E Aguila, R Fonseca, A Vega","Challenges of Latino aging in the Americas, 103-119, 2015",4,2015,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:hFOr9nPyWt4C,"['Authors', 'Publication date', 'Journal', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Emma Aguila,How Do Management Fees Affect Retirement Wealth under M exico's Personal Retirement Accounts System?,"E Aguila, MD Hurd, S Rohwedder","Latin American Policy 5 (2), 331-350, 2014",9,2014,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:4TOpqqG69KYC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Description', 'Total citations', 'Scholar articles']",Journal
Emma Aguila,Geographic targeting in urban areas: A social-welfare program for older people in mexico,"O Vargas, NJ Mejia Gonzalez, A Kapteyn, R Robles, E Aguila, ...","RAND Corporation, 2014",4,2014,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:K3LRdlH-MEoC,"['Authors', 'Publication date', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Book
Emma Aguila,"Mexicans Work and Work, But Will Retirement Work for Them?","E Aguila, A Kapteyn","RAND Corporation, 2014",,2014,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:5ugPr518TE4C,"['Authors', 'Publication date', 'Publisher', 'Description', 'Scholar articles']",Book
Emma Aguila,"Programa de Pensiones No Contributivas para Adultos Mayores en Yucatán, México: Diseño, Implementación y Evaluación del Programa en Mérida","A Borges, A Kapteyn, R Robles, E Aguila, BA Weidmer","RAND Corporation, 2014",,2014,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:wbdj-CoPYUoC,"['Authors', 'Publication date', 'Publisher', 'Description', 'Scholar articles']",Book
Emma Aguila,Mortality Expectations of Older Mexicans: Development and Testing of Survey Measures,"A Borges, A Pierson, E Aguila, BA Weidmer, CM Castillejos","RAND Corporation, 2014",,2014,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:Y5dfb0dijaUC,"['Authors', 'Publication date', 'Publisher', 'Description', 'Scholar articles']",Book
Emma Aguila,Distributing Noncontributory Pension Benefits by Debit Card in Mexico: A Pilot Test,"A Borges, R Robles, A Pierson, E Aguila, JE Del Torno, BA Weidmer","RAND Corporation, 2014",,2014,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:olpn-zPbct0C,"['Authors', 'Publication date', 'Publisher', 'Description', 'Scholar articles']",Book
Emma Aguila,Male labor force participation and social security in Mexico,E Aguila,"Journal of Pension Economics and Finance, 1-27, 2014",37,2014,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:IjCSPb-OGe4C,"['Authors', 'Publication date', 'Journal', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Emma Aguila,How Do Management Fees Affect Retirement Wealth Under Mexico’s Personal Retirement Accounts System?,"S Rohwedder, MD Hurd, E Aguila","RAND Corporation, 2014",,2014,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:PELIpwtuRlgC,"['Authors', 'Publication date', 'Publisher', 'Description', 'Scholar articles']",Book
Emma Aguila,Access to financial services among middle-aged and older Blacks and Hispanics,"L Blanco, E Aguila, M Leng, M Angrisani","Pepperdine University, 2014",4,2014,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:TQgYirikUcIC,"['Authors', 'Publication date', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Book
Emma Aguila,Mortality expectations of older Mexicans: Development and testing of survey measures,"E Aguila, A Borges, CM Castillejos, A Pierson, BA Weidmer","Technical report). Santa Monica, CA: RAND, 2014",6,2014,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:4DMP91E08xMC,"['Authors', 'Publication date', 'Publisher', 'Total citations', 'Scholar articles']",Book
Emma Aguila,"A Noncontributory pension program for older persons in Yucatan, Mexico","E Aguila, A Kapteyn, R Robles, O Vargas, B Weidmer","Implementing and Designing the Evaluation of the Program in Valladolid. RAND …, 2014",5,2014,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:qxL8FJ1GzNcC,"['Authors', 'Publication date', 'Journal', 'Total citations', 'Scholar articles']",Journal
Emma Aguila,"RAND Review: Vol. 37, No. 2, Fall 2013","JP Godges, M Shurkin, MD Rich, E Aguila","RAND Corporation, 2013",,2013,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:HE397vMXCloC,"['Authors', 'Publication date', 'Publisher', 'Description', 'Scholar articles']",Book
Emma Aguila,Alleviating poverty for older persons: Results of a social welfare program in Mexico,E Aguila,"International Conference on Aging in the Americas, 2013",1,2013,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:hC7cP41nSMkC,"['Authors', 'Publication date', 'Journal', 'Total citations', 'Scholar articles']",Journal
Emma Aguila,"Health status and behavioral risk factors in older adult Mexicans and Mexican immigrants to the United States (vol 25, pg 136, 2013)","E Aguila, J Escarce, M Leng, L Morales","JOURNAL OF AGING AND HEALTH 25 (5), NP1-NP1, 2013",,2013,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:YOwf2qJgpHMC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Scholar articles']",Journal
Emma Aguila,Programas de Pensiones No Contributivas y su Viabilidad Financiera: El Caso de México,"F Perez-Arce, NJ Mejia Gonzalez, A Rivera Illingworth, E Aguila","RAND Corporation, 2013",,2013,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:1qzjygNMrQYC,"['Authors', 'Publication date', 'Publisher', 'Description', 'Scholar articles']",Book
Emma Aguila,Programas de pensiones no contributivas y su viabilidad financiera el caso de México,"E Aguila, NJM Gonzalez, F Pérez-Arce, AR Illingworth","RAND Corporation Working Papers, 2013",19,2013,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:ZHo1McVdvXMC,"['Authors', 'Publication date', 'Source', 'Issue', 'Description', 'Total citations', 'Scholar articles']",Journal
Emma Aguila,Programas De Pensiones No Contributivas Y Su Viabilidad Financiera: El Caso De México (Noncontributory Pension Programs and Their Financial Viability: The Mexican Case),"E Aguila, N Mejía, F Pérez-Arce, A Rivera","RAND Working Paper Series WR-999, 2013",,2013,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:KlAtU1dfN6UC,"['Authors', 'Publication date', 'Publisher', 'Description', 'Scholar articles']",Book
Emma Aguila,Pobreza y Vulnerabilidad en México: El caso de los Jóvenes que no Estudian ni Trabajan,"F Perez-Arce, NJ Mejia Gonzalez, A Rivera Illingworth, E Aguila","RAND Corporation, 2013",,2013,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:Mojj43d5GZwC,"['Authors', 'Publication date', 'Publisher', 'Description', 'Scholar articles']",Book
Emma Aguila,R etirement and health benefits for M exican migrant workers returning from the U nited S tates,"E Aguila, J Zissimopoulos","International social security review 66 (2), 101-125, 2013",36,2013,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:8k81kl-MbHgC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Description', 'Total citations', 'Scholar articles']",Journal
Emma Aguila,Jubilación y prestaciones de salud de los trabajadores migrantes mexicanos que regresan de los E stados U nidos,"E Aguila, J Zissimopoulos","Revista Internacional de Seguridad Social 66 (2), 113-140, 2013",2,2013,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:hqOjcs7Dif8C,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Description', 'Total citations', 'Scholar articles']",Journal
Emma Aguila,R uhestands‐und Gesundheitsleistungen für aus den V ereinigten S taaten zurückkehrende mexikanische Arbeitsmigranten,"E Aguila, J Zissimopoulos","Internationale Revue für Soziale Sicherheit 66 (2), 115-143, 2013",,2013,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:ufrVoPGSRksC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Description', 'Scholar articles']",Journal
Emma Aguila,Prestations de santé et de retraite pour les travailleurs migrants mexicains qui rentrent des E tats‐U nis,"E Aguila, J Zissimopoulos","Revue internationale de sécurité sociale 66 (2), 107-133, 2013",,2013,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:YsMSGLbcyi4C,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Description', 'Scholar articles']",Journal
Emma Aguila,Health status and behavioral risk factors in older adult Mexicans and Mexican immigrants to the United States,"E Aguila, J Escarce, M Leng, L Morales","Journal of aging and health 25 (1), 136-158, 2013",27,2013,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:MXK_kJrjxJIC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Emma Aguila,How Can Economic and Political Ties Between US and Mexico be Strengthened?(Spanish translation),"KB Kumar, E Aguila, R Basurto-Davila, HJ Shatz, A Akhmedjonov","Rand Corporation, 2013",,2013,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:_B80troHkn4C,"['Authors', 'Publication date', 'Publisher', 'Description', 'Scholar articles']",Book
Emma Aguila,"A noncontributory pension program for older persons in Yucatan, Mexico: Implementing and designing the evaluation of the program in Valladolid","E Aguila, A Kapteyn, R Robles, O Varga, BA Weidmer","Rand Corporation, 2013",16,2013,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:3s1wT3WcHBgC,"['Authors', 'Publication date', 'Publisher', 'Total citations', 'Scholar articles']",Book
Emma Aguila,Programas de pensiones no contributivas y su viabilidad financiera,"E Aguila, N Mejía, F Pérez-Arce, A Rivera","Rand WR-999, 2013",18,2013,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:Zph67rFs4hoC,"['Authors', 'Publication date', 'Journal', 'Total citations', 'Scholar articles']",Journal
Emma Aguila,How Can Economic and Political Ties Between the United States and Mexico Be Strengthened?,"KB Kumar, E Aguila, R Basurto-Davila, HJ Shatz, A Akhmedjonov","RAND Corporation, 2012",,2012,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:JoZmwDi-zQgC,"['Authors', 'Publication date', 'Publisher', 'Description', 'Scholar articles']",Book
Emma Aguila,Targeting Cash Transfer Programs for an Older Population,"E Aguila, A Kapteyn, C Tassot","RAND Working Paper No. WR-950, 2012",7,2012,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:_FxGoFyzp5QC,"['Authors', 'Publication date', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Book
Emma Aguila,Targeting Cash Transfer Programs for an Older Population,"A Kapteyn, E Aguila, C Tassot","RAND Corporation Working Papers, 2012",,2012,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:Tiz5es2fbqcC,"['Authors', 'Publication date', 'Source', 'Issue', 'Description', 'Scholar articles']",Journal
Emma Aguila,"RAND Review: Vol. 36, No. 1, Spring 2012","T Tanielian, A Nader, P Heaton, PS Steinberg, GT Lee, J Dobbins, ...","RAND Corporation, 2012",,2012,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:eMMeJKvmdy0C,"['Authors', 'Publication date', 'Publisher', 'Description', 'Scholar articles']",Book
Emma Aguila,"United States and Mexico: Ties That Bind, Issues That Divide","S Kups, KB Kumar, E Aguila, R Basurto-Davila, HJ Shatz, A Akhmedjonov","RAND Corporation, 2012",,2012,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:t6usbXjVLHcC,"['Authors', 'Publication date', 'Publisher', 'Description', 'Scholar articles']",Book
