name,title,year,citation,link,publisher,type
Emma Aguila,"United States and Mexico: Ties That Bind, Issues That Divide",2012,1,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:t6usbXjVLHcC,RAND Corporation,Other
Emma Aguila,"United States and Mexico: Ties that bind, issues that divide",2012,30,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:WF5omc3nYNoC,RAND,Other
Emma Aguila,"RAND Review: Vol. 36, No. 1, Spring 2012",2012,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:eMMeJKvmdy0C,RAND Corporation,Other
Emma Aguila,Living longer in Mexico: Income security and health,2012,89,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:d1gkVwhDpl0C,The RAND Corporation,Journal
Emma Aguila,Mortality expectations of older Mexicans: Development and testing of survey measures,2014,6,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:4DMP91E08xMC,,Journal
Emma Aguila,Envejecer en México: condiciones de vida y salud,2011,41,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:0EnyYjriUFMC,,Journal
Emma Aguila,Living Longer in Mexico: Income Security and Health (Spanish-language version),2011,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:XiVPGOgt02cC,RAND Corporation,Other
Emma Aguila,Changes in consumption at retirement: evidence from panel data,2011,140,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:u-x6o8ySG0sC,The MIT Press,Journal
Emma Aguila,"Cobertura del sistema privado de capitalización en Chile, Colombia y México",2010,29,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:9yKSN-GCB0IC,,Working Paper
Emma Aguila,Experimental analysis of the health and well-being effects of a non-contributory social security program,2011,20,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:UeHWp8X0CEIC,,Journal
Emma Aguila,"Cobertura del Sistema de Seguridad Social Privado de Capitalización en Chile, Colombia y México",2010,1,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:Se3iqnhoufwC,,Journal
Emma Aguila,Labor market and immigration behavior of middle-aged and elderly Mexicans,2009,14,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:2osOgNQ5qMEC,RAND Working Paper Series WR-726,Working Paper
Emma Aguila,Labor Market and Immigration Behavior of Middle-Aged and Elderly Mexicans,2010,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:tkaPQYYpVKoC,RAND Corporation,Other
Emma Aguila,Migration between Mexico and the US estimated from a border survey,2009,16,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:zYLM7Y9cAGgC,,Journal
Emma Aguila,Evaluation of migration between Mexico and the US estimated from a border survey: The 1993-2003 EMIF,2009,1,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:W7OEmFMy1HYC,,Journal
Emma Aguila,Changes in Consumption at Retirement,2008,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:AXPGKjj_ei8C,RAND Corporation,Other
Emma Aguila,Pension reform in Mexico: the evolution of pension fund management fees and their effect on pension balances,2008,6,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:LkGwnXOMwfcC,,Journal
Emma Aguila,"Informality: Exit and Exclusion. Guillermo E. Perry, William F. Maloney, Omar S. Arias, Pablo Fajnzylber, Andrew D. Mason and Jaime Saavedra-Chanduvi. The World Bank, 2007 …",2009,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:QIV2ME_5wuYC,Cambridge University Press,Journal
Emma Aguila,Personal retirement accounts and saving,2011,106,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:u5HHmVD_uO8C,American Economic Association,Journal
Emma Aguila,Center,2008,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:dshw04ExmUIC,,Journal
Emma Aguila,Changes in consumption at retirement,2008,15,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:qjMakFHDy7sC,RAND Working Paper No. WR-621,Working Paper
Emma Aguila,"United States and Mexico [electronic resource]: ties that bind, issues that divide",,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:q3oQSFYPqjQC,RAND,Other
Emma Aguila,Pension Reform and Savings,2005,4,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:Y0pCki6q_DkC,,Journal
Emma Aguila,"Retirement Behavior: Evidence of the Mexican Case,""",2007,5,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:Tyk-4Ss8FVUC,,Journal
Emma Aguila,Effects of Permanent Income Increases on Neighbors: Evidence from an RCT,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:uWQEDVKXjbEC,,Other
Emma Aguila,Migración y Ahorro para el Retiro,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:NhqRSupF_l8C,,Other
Emma Aguila,Ownership of a Checking Account and Health of Older Hispanics,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:RGFaLdJalmkC,,Other
Grace Bahng,What Can Humanitarian Assistance Professionals Learn From The New Public Administration Movement,2014,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cR-2QgEAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=cR-2QgEAAAAJ:IjCSPb-OGe4C,International Society for Third-Sector Research (ISTR),Other
Grace Bahng,Mitigating social exclusion in microlending: A case study of wisdom microfinance institution in Ethiopia,2013,5,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cR-2QgEAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=cR-2QgEAAAAJ:u-x6o8ySG0sC,,Journal
Grace Bahng,Collaborating to provide microfinance to caregivers of orphans and vulnerable children in Ethiopia,2009,3,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cR-2QgEAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=cR-2QgEAAAAJ:u5HHmVD_uO8C,,Other
Grace Bahng,Using Community Partnerships to Create Critical Service Learning: The Case of Mar Vista Gardens,2015,20,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cR-2QgEAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=cR-2QgEAAAAJ:UeHWp8X0CEIC,NASPAA,Journal
Emma Aguila,Effects of Permanent Income Increases on Neighbors: Evidence from an Experiment,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:dfsIfKJdRG4C,,Other
Grace Bahng,Improving large‐scale implementations by applying research and data analysis: A case study on First 5 LA's implementation of PCIT in Los Angeles County,2018,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cR-2QgEAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=cR-2QgEAAAAJ:Tyk-4Ss8FVUC,,Journal
Grace Bahng,Microfinance and OVC households: A report on baseline data for impact assessment of PRISMA,2009,2,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cR-2QgEAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=cR-2QgEAAAAJ:d1gkVwhDpl0C,World Vision International,Journal
Emma Aguila,American Economic Journal,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:qUcmZB5y_30C,,Other
Christine M. Beckman,The social innovation trap: Critical insights into an emerging field,2023,5,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O7MXjAcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=O7MXjAcAAAAJ:t7izwRedFcYC,,Journal
Christine M. Beckman,"Dreams of the overworked: Living, working, and parenting in the digital age",2020,37,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O7MXjAcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=O7MXjAcAAAAJ:KVXOKlNwS8oC,Stanford University Press,Book
Christine M. Beckman,Researching social innovation: How the unit of analysis informs the questions we ask,2022,5,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O7MXjAcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=O7MXjAcAAAAJ:7LLGAk_PBK4C,,Journal
Christine M. Beckman,Alternatives and Complements to Rationality1,2021,5,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O7MXjAcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=O7MXjAcAAAAJ:vkDViGfkvYEC,Emerald Publishing Limited,Part of Book
Christine M. Beckman,Carnegie Goes to California: Advancing and Celebrating the Work of James G. March,2021,1,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O7MXjAcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=O7MXjAcAAAAJ:j33aPA1ap8EC,Emerald Publishing Limited,Other
Christine M. Beckman,"It takes three: Relational boundary work, resilience, and commitment among navy couples",2020,41,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O7MXjAcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=O7MXjAcAAAAJ:gNZucvRojEcC,Academy of Management,Journal
Christine M. Beckman,Preventing and Controlling Corporate Crime: The Dual Role of Corporate Boards and Legal Sanctions,2019,4,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O7MXjAcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=O7MXjAcAAAAJ:BSZS1fLCB98C,,Journal
Emma Aguila,LONG TERM EFFECTS OF SOCIAL INSURANCE ON ADULT MORTALITY: EVIDENCE FROM THE PROGRESA PROGRAM IN MEXICO,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:VL0QpB8kHFEC,,Other
Christine M. Beckman,"Acemoglu, D., 25n3, 77, 110n2 Adler, WM, 336",2017,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O7MXjAcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=O7MXjAcAAAAJ:8EvVLpklxGMC,University of Chicago Press,Journal
Christine M. Beckman,Unpacking board diversity: women director experience and corporate social responsibility,2019,2,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O7MXjAcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=O7MXjAcAAAAJ:kVKjLOQJbwAC,Academy of Management,Journal
Christine M. Beckman,A patchwork of identities: Emergence of charter schools as a new organizational form,2017,35,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O7MXjAcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=O7MXjAcAAAAJ:5-bGDoUgDrYC,Emerald Publishing Limited,Part of Book
Christine M. Beckman,Social comparison and learning from others,2017,12,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O7MXjAcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=O7MXjAcAAAAJ:DGpvO1n63MYC,,Other
Christine M. Beckman,25 Ethnography Across the Work Boundary,2015,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O7MXjAcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=O7MXjAcAAAAJ:K1AqHrCRkPsC,Routledge,Journal
Christine M. Beckman,Sex in the Boardroom: Does Gender Really Matter in the Upper Echelons?-A Debate,2016,1,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O7MXjAcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=O7MXjAcAAAAJ:Jxw8hHINxX0C,Academy of Management,Journal
Christine M. Beckman,Prominent but less productive: The impact of interdisciplinarity on scientists’ research,2017,420,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O7MXjAcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=O7MXjAcAAAAJ:pxLfhFzThFYC,Sage Publications,Journal
Christine M. Beckman,Misfit and milestones: Structural elaboration and capability reinforcement in the evolution of entrepreneurial top management teams,2016,72,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O7MXjAcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=O7MXjAcAAAAJ:QxlgOPrhsAcC,Academy of Management,Journal
Christine M. Beckman,Emerald Publishing Limited Copyright© 2017 Emerald Publishing Limited,2017,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O7MXjAcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=O7MXjAcAAAAJ:esGtpfCv0y8C,,Other
Christine M. Beckman,Ethnography across the work boundary: Benefits and considerations for organizational studies,2015,5,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O7MXjAcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=O7MXjAcAAAAJ:SNyOjmPOlygC,Routledge,Part of Book
Christine M. Beckman,Rituals of Control: Creating and Living under a Budget Number,2015,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O7MXjAcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=O7MXjAcAAAAJ:52neCvzbxIwC,Academy of Management,Journal
Christine M. Beckman,Time Machines: The Relationship between Technology and Temporality,2021,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O7MXjAcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=O7MXjAcAAAAJ:cAUKuAERoUMC,Academy of Management,Journal
Christine M. Beckman,The spawning of more “little ideas”,2015,1,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O7MXjAcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=O7MXjAcAAAAJ:Fx13dKtzC7kC,,Journal
Christine M. Beckman,Celebrating organization theory,2015,149,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O7MXjAcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=O7MXjAcAAAAJ:QndmRo8phpgC,,Journal
Christine M. Beckman,Knowing your place: Social performance feedback in good times and bad times,2014,117,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O7MXjAcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=O7MXjAcAAAAJ:ZbXHRDTBJTgC,Informs,Journal
Christine M. Beckman,Watching you Watching Me: Boundary Control and Capturing Attention in the Context of Ubiquitous Technology Use,2014,126,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O7MXjAcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=O7MXjAcAAAAJ:Se3iqnhoufwC,,Other
Christine M. Beckman,“Making” your numbers: Engendering organizational control through a ritual of quantification,2018,74,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O7MXjAcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=O7MXjAcAAAAJ:SC9kKMAi-DoC,INFORMS,Journal
Christine M. Beckman,Building organizations to change communities: Educational entrepreneurs in poor urban areas,2012,3,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O7MXjAcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=O7MXjAcAAAAJ:UebtZRa9Y70C,Routledge,Part of Book
Christine M. Beckman,Relational pluralism in de novo organizations: boards of directors as bridges or barriers to diverse alliance portfolios?,2014,117,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O7MXjAcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=O7MXjAcAAAAJ:4DMP91E08xMC,Academy of Management,Journal
Christine M. Beckman,The effects of firm reputation and status on interorganizational network structure,2013,110,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O7MXjAcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=O7MXjAcAAAAJ:M3ejUd6NZC8C,Sage Publications,Journal
Christine M. Beckman,Internal Social Comparison and Risky Change: Evidence from the mutual fund industry,2012,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O7MXjAcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=O7MXjAcAAAAJ:ThYxFsVAhEkC,Academy of Management,Journal
Christine M. Beckman,Technology entrepreneurship,2012,286,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O7MXjAcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=O7MXjAcAAAAJ:fHS53ZCY-AEC,"John Wiley & Sons, Ltd.",Journal
